,run,Pos. snake,Pos. apple,Decision,left,right,front,applex,appley,snakex,snakey,score
0,0,"[(3, 2)]","(2, 3)",,2,7.0,7.0,0.0,-1.0,1.0,0.0,0.0
1,0,"[(4, 2)]","(2, 3)",,3,6.0,6.0,-1.0,-1.0,1.0,0.0,0.0
2,0,"[(5, 2)]","(2, 3)",,4,5.0,5.0,-1.0,-1.0,1.0,0.0,0.0
3,0,"[(6, 2)]","(2, 3)",,5,4.0,4.0,-1.0,-1.0,1.0,0.0,0.0
4,0,"[(6, 1)]","(2, 3)",right,6,3.0,3.0,-1.0,-1.0,1.0,0.0,0.0
5,0,"[(5, 1)]","(2, 3)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
6,0,"[(4, 1)]","(2, 3)",,4,5.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
7,0,"[(4, 2)]","(2, 3)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
8,0,"[(4, 3)]","(2, 3)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
9,0,"[(4, 4)]","(2, 3)",,3,5.0,4.0,-1.0,0.0,0.0,1.0,0.0
10,0,"[(4, 5)]","(2, 3)",,4,5.0,4.0,-1.0,1.0,0.0,1.0,0.0
11,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
12,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
13,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
14,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
15,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
16,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
17,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
18,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
19,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
20,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
21,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
22,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
23,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
24,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
25,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
26,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
27,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
28,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
29,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
30,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
31,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
32,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
33,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
34,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
35,0,"[(5, 5)]","(2, 3)",right,4,0.0,4.0,-1.0,1.0,0.0,1.0,0.0
36,0,"[(5, 4)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,1.0,0.0,0.0
37,0,"[(4, 4)]","(2, 3)",right,4,4.0,4.0,-1.0,1.0,0.0,-1.0,0.0
38,0,"[(4, 5)]","(2, 3)",right,5,4.0,4.0,-1.0,1.0,-1.0,0.0,0.0
