,run,Pos. snake,Pos. apple,Decision,left,right,front,applex,appley,snakex,snakey,score
0,0,"[(5, 7)]","(2, 5)",,3,6.0,6.0,-1.0,1.0,-1.0,0.0,0.0
1,0,"[(5, 8)]","(2, 5)",right,4,5.0,5.0,-1.0,1.0,-1.0,0.0,0.0
2,0,"[(6, 8)]","(2, 5)",right,5,2.0,5.0,-1.0,1.0,0.0,1.0,0.0
3,0,"[(6, 7)]","(2, 5)",right,6,3.0,1.0,-1.0,1.0,1.0,0.0,0.0
4,0,"[(6, 6)]","(2, 5)",,0,6.0,3.0,-1.0,1.0,0.0,-1.0,0.0
5,0,"[(6, 5)]","(2, 5)",,3,6.0,3.0,-1.0,1.0,0.0,-1.0,0.0
6,0,"[(6, 4)]","(2, 5)",,3,5.0,3.0,-1.0,0.0,0.0,-1.0,0.0
7,0,"[(6, 3)]","(2, 5)",,3,4.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
8,0,"[(6, 2)]","(2, 5)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
9,0,"[(6, 1)]","(2, 5)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
10,0,"[(5, 1)]","(2, 5)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
11,0,"[(4, 1)]","(2, 5)",,4,5.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
12,0,"[(4, 2)]","(2, 5)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
13,0,"[(4, 3)]","(2, 5)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
14,0,"[(4, 4)]","(2, 5)",,3,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
15,0,"[(4, 5)]","(2, 5)",,4,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
16,0,"[(5, 5)]","(2, 5)",right,4,0.0,4.0,-1.0,0.0,0.0,1.0,0.0
17,0,"[(6, 5)]","(2, 5)",,5,4.0,4.0,-1.0,0.0,1.0,0.0,0.0
18,0,"[(6, 4)]","(2, 5)",right,6,3.0,3.0,-1.0,0.0,1.0,0.0,0.0
19,0,"[(6, 3)]","(2, 5)",,3,4.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
20,0,"[(6, 2)]","(2, 5)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
21,0,"[(6, 1)]","(2, 5)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
22,0,"[(5, 1)]","(2, 5)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
23,0,"[(4, 1)]","(2, 5)",,4,5.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
24,0,"[(4, 2)]","(2, 5)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
25,0,"[(4, 3)]","(2, 5)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
26,0,"[(4, 4)]","(2, 5)",,3,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
27,0,"[(4, 5)]","(2, 5)",,4,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
28,0,"[(5, 5)]","(2, 5)",right,4,0.0,4.0,-1.0,0.0,0.0,1.0,0.0
29,0,"[(6, 5)]","(2, 5)",,5,4.0,4.0,-1.0,0.0,1.0,0.0,0.0
30,0,"[(6, 4)]","(2, 5)",right,6,3.0,3.0,-1.0,0.0,1.0,0.0,0.0
31,0,"[(6, 3)]","(2, 5)",,3,4.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
32,0,"[(6, 2)]","(2, 5)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
33,0,"[(6, 1)]","(2, 5)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
34,0,"[(5, 1)]","(2, 5)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
35,0,"[(4, 1)]","(2, 5)",,4,5.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
36,0,"[(4, 2)]","(2, 5)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
37,0,"[(4, 3)]","(2, 5)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
38,0,"[(4, 4)]","(2, 5)",,3,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
39,0,"[(4, 5)]","(2, 5)",,4,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
40,0,"[(5, 5)]","(2, 5)",right,4,0.0,4.0,-1.0,0.0,0.0,1.0,0.0
41,0,"[(6, 5)]","(2, 5)",,5,4.0,4.0,-1.0,0.0,1.0,0.0,0.0
42,0,"[(6, 4)]","(2, 5)",right,6,3.0,3.0,-1.0,0.0,1.0,0.0,0.0
43,0,"[(6, 3)]","(2, 5)",,3,4.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
44,0,"[(6, 2)]","(2, 5)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
45,0,"[(6, 1)]","(2, 5)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
46,0,"[(5, 1)]","(2, 5)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,0.0
47,0,"[(4, 1)]","(2, 5)",,4,5.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
48,0,"[(4, 2)]","(2, 5)",right,5,4.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
49,0,"[(4, 3)]","(2, 5)",,2,5.0,4.0,-1.0,-1.0,0.0,1.0,0.0
