,run,Pos. snake,Pos. apple,Decision,left,right,front,applex,appley,snakex,snakey,score
0,0,"[(0, 5)]","(7, 0)",,0,3.0,0.0,0.0,-1.0,0.0,1.0,1.0
1,0,"[(0, 6), (0, 5)]","(7, 0)",,0,4.0,0.0,1.0,1.0,0.0,1.0,1.0
2,0,"[(0, 7), (0, 6)]","(7, 0)",,0,5.0,0.0,1.0,1.0,0.0,1.0,1.0
3,0,"[(0, 8), (0, 7)]","(7, 0)",,0,6.0,0.0,1.0,1.0,0.0,1.0,1.0
4,0,"[(0, 9), (0, 8)]","(7, 0)",,0,7.0,0.0,1.0,1.0,0.0,1.0,1.0
5,0,"[(0, 10), (0, 9)]","(7, 0)",,0,8.0,0.0,1.0,1.0,0.0,1.0,1.0
6,death,death,death,death,death,,,,,,,
7,1,"[(4, 9)]","(6, 0)",,4,3.0,4.0,1.0,1.0,0.0,1.0,0.0
8,1,"[(4, 10)]","(6, 0)",,4,4.0,4.0,1.0,1.0,0.0,1.0,0.0
9,death,death,death,death,death,,,,,,,
10,2,"[(6, 7)]","(9, 3)",right,5,1.0,5.0,1.0,1.0,0.0,1.0,0.0
11,2,"[(6, 6)]","(9, 3)",right,6,3.0,0.0,1.0,1.0,1.0,0.0,0.0
12,2,"[(6, 5)]","(9, 3)",,3,6.0,3.0,1.0,1.0,0.0,-1.0,0.0
13,2,"[(6, 4)]","(9, 3)",,3,5.0,3.0,1.0,1.0,0.0,-1.0,0.0
14,2,"[(6, 3)]","(9, 3)",,3,4.0,3.0,1.0,1.0,0.0,-1.0,0.0
15,2,"[(6, 2)]","(9, 3)",,3,3.0,3.0,1.0,0.0,0.0,-1.0,0.0
16,2,"[(6, 1)]","(9, 3)",,3,2.0,3.0,1.0,-1.0,0.0,-1.0,0.0
17,2,"[(6, 0)]","(9, 3)",,3,1.0,3.0,1.0,-1.0,0.0,-1.0,0.0
18,2,"[(6, -1)]","(9, 3)",,3,0.0,3.0,1.0,-1.0,0.0,-1.0,0.0
19,death,death,death,death,death,,,,,,,
20,3,"[(5, 1)]","(6, 3)",,4,2.0,4.0,1.0,-1.0,0.0,-1.0,0.0
21,3,"[(5, 0)]","(6, 3)",,4,1.0,4.0,1.0,-1.0,0.0,-1.0,0.0
22,3,"[(4, 0)]","(6, 3)",right,4,0.0,4.0,1.0,-1.0,0.0,-1.0,0.0
23,3,"[(4, 1)]","(6, 3)",right,5,4.0,0.0,1.0,-1.0,-1.0,0.0,0.0
24,3,"[(4, 2)]","(6, 3)",,1,5.0,4.0,1.0,-1.0,0.0,1.0,0.0
25,3,"[(4, 3)]","(6, 3)",,2,5.0,4.0,1.0,-1.0,0.0,1.0,0.0
26,3,"[(4, 4)]","(6, 3)",,3,5.0,4.0,1.0,0.0,0.0,1.0,0.0
27,3,"[(4, 5)]","(6, 3)",,4,5.0,4.0,1.0,1.0,0.0,1.0,0.0
28,3,"[(5, 5)]","(6, 3)",right,4,0.0,4.0,1.0,1.0,0.0,1.0,0.0
29,3,"[(6, 5)]","(6, 3)",,5,4.0,4.0,1.0,1.0,1.0,0.0,0.0
30,3,"[(6, 4)]","(6, 3)",right,6,3.0,3.0,0.0,1.0,1.0,0.0,0.0
31,3,"[(6, 3)]","(5, 9)",,3,4.0,3.0,0.0,1.0,0.0,-1.0,1.0
32,3,"[(6, 2), (6, 3)]","(5, 9)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,1.0
33,3,"[(6, 1), (6, 2)]","(5, 9)",,3,3.0,3.0,-1.0,-1.0,0.0,-1.0,1.0
34,3,"[(6, 0), (6, 1)]","(5, 9)",,3,2.0,3.0,-1.0,-1.0,0.0,-1.0,1.0
35,3,"[(5, 0), (6, 0)]","(5, 9)",right,3,1.0,3.0,-1.0,-1.0,0.0,-1.0,1.0
36,3,"[(4, 0), (5, 0)]","(5, 9)",,4,5.0,0.0,0.0,-1.0,-1.0,0.0,1.0
37,3,"[(4, 1), (4, 0)]","(5, 9)",right,5,4.0,0.0,1.0,-1.0,-1.0,0.0,1.0
38,3,"[(4, 2), (4, 1)]","(5, 9)",,1,5.0,4.0,1.0,-1.0,0.0,1.0,1.0
39,3,"[(4, 3), (4, 2)]","(5, 9)",,2,5.0,4.0,1.0,-1.0,0.0,1.0,1.0
40,3,"[(4, 4), (4, 3)]","(5, 9)",,3,5.0,4.0,1.0,-1.0,0.0,1.0,1.0
41,3,"[(4, 5), (4, 4)]","(5, 9)",,3,5.0,3.0,1.0,-1.0,0.0,1.0,1.0
42,3,"[(5, 5), (4, 5)]","(5, 9)",right,4,0.0,4.0,1.0,-1.0,0.0,1.0,1.0
43,3,"[(6, 5), (5, 5)]","(5, 9)",,5,4.0,4.0,0.0,-1.0,1.0,0.0,1.0
44,3,"[(7, 5), (6, 5)]","(5, 9)",,5,3.0,3.0,-1.0,-1.0,1.0,0.0,1.0
45,3,"[(7, 4), (7, 5)]","(5, 9)",right,7,2.0,2.0,-1.0,-1.0,1.0,0.0,1.0
46,3,"[(7, 3), (7, 4)]","(5, 9)",,2,5.0,2.0,-1.0,-1.0,0.0,-1.0,1.0
47,3,"[(7, 2), (7, 3)]","(5, 9)",,2,4.0,2.0,-1.0,-1.0,0.0,-1.0,1.0
48,3,"[(7, 1), (7, 2)]","(5, 9)",,2,3.0,2.0,-1.0,-1.0,0.0,-1.0,1.0
49,3,"[(7, 0), (7, 1)]","(5, 9)",,2,2.0,2.0,-1.0,-1.0,0.0,-1.0,1.0
50,3,"[(7, -1), (7, 0)]","(5, 9)",,2,1.0,2.0,-1.0,-1.0,0.0,-1.0,1.0
51,death,death,death,death,death,,,,,,,
52,4,"[(3, 5)]","(3, 0)",,2,3.0,6.0,0.0,1.0,0.0,-1.0,0.0
53,4,"[(3, 4)]","(3, 0)",,1,3.0,6.0,0.0,1.0,0.0,-1.0,0.0
